phase	read_thru	write_thru	read_util	write_util	read_qocc	write_qocc	read_respt	write_respt	
40	0.017551106996837162	0.012693153297388942	0.5828559058429815	0.4171240941570183	12.52120900000001	9.040541000000003	713.4142024350044	712.2375967727181	
41	0.01792481284185917	0.01262798622601851	0.5894448954740843	0.4105421045259166	12.907134000000013	9.105945	720.0707819865459	721.0924083238426	
42	0.018163527642509333	0.012419689022616545	0.5966631974425254	0.4033328025574754	12.707346000000006	8.671674999999999	699.6078212395341	698.2199783109444	
43	0.018335243161094215	0.012217115357790494	0.6026775350752558	0.39731746492474407	12.488586999999999	8.342379000000005	681.1247001348578	682.8435973374284	
44	0.018476508747079057	0.012087115023274152	0.607049533673464	0.3929364663265359	12.519686	8.213489000000006	677.6001987918432	679.5243516905939	
45	0.018349814488659202	0.011987023211312581	0.6075108210027776	0.3924721789972228	12.473562999999997	8.174610000000008	679.7650737945648	681.9549654567563	
46	0.01853377975795828	0.012077680027465445	0.6080253902354521	0.39195460976454677	12.03315799999999	7.854769999999993	649.2554760629997	650.3542056204276	
47	0.01855091666591517	0.012098547939803065	0.6070297425835088	0.39296725741649075	12.427535999999998	8.160886999999994	669.9149278608929	674.5344185603841	
48	0.018252868221195366	0.01220515949384335	0.6024667092925492	0.3975152907074513	12.497338999999995	8.331463000000005	684.6780927004114	682.6181177069128	
49	0.018497111855180937	0.011999645689286308	0.6097069812538208	0.3902750187461788	12.337637000000015	7.990930000000001	667.0034271617551	665.9304955257617	
50	0.01857356174472845	0.011951740906579831	0.6112311452663505	0.38874185473364864	12.571179	8.111583000000003	676.8318953992738	678.694682507241	
51	0.017669496647238447	0.011658542737945077	0.6050067631237762	0.39495523687622397	10.838389999999995	7.1596680000000035	613.3955152420214	614.1134583396448	
52	0.01914233922297471	0.011184989471717364	0.6337470668403968	0.3662409331596028	15.07658199999999	8.857302000000006	787.6039508225315	791.8918495539755	
53	0.01797031902005653	0.013116632942506916	0.5799646311177865	0.42001936888221314	16.104258	11.783837999999996	896.1587149357875	898.3889426235488	
54	0.019069517723321043	0.011987057278112383	0.615893554967521	0.38409044503247985	15.532565	9.794630999999992	814.5232210568424	817.1005420892061	
55	0.019535035822748726	0.011950727987058016	0.6228157282904396	0.37717527170956017	15.521100999999996	9.528372	794.5263648774851	797.3047340980988	
56	0.01942897842237269	0.01195762011667405	0.6207629267647338	0.379224073235265	15.032437000000009	9.32151900000001	773.7121671147664	779.5463402455657	
57	0.0192599031930841	0.011808072492078627	0.6220313887324067	0.3779646112675937	15.029131000000016	9.271286999999994	780.3326345584499	785.1651491993787	
58	0.019398007407785935	0.011776731400268286	0.6248944562542951	0.37509954374570575	15.526973999999997	9.442580000000008	800.4416986544613	801.7997251584508	
59	0.019455994247413753	0.012158177481000634	0.6173738187597592	0.38261718124023986	15.209602000000013	9.55265899999999	781.7437549880955	785.6982689163535	
60	0.019259655027345408	0.011632614358957306	0.6258496285407681	0.3741403714592327	14.910776000000002	9.03535800000001	774.1974598625602	776.7263420920194	
61	0.01940527957130935	0.011991351675627173	0.619955286549759	0.38004271345024065	15.75353299999999	9.783910999999993	811.816853352195	815.9139407016244	
62	0.01939148570920738	0.012020814958809587	0.61919965263878	0.38080234736122054	15.747698000000002	9.79616700000001	812.0934226572824	814.9336824140014	
63	0.01914105798829963	0.011658647796689807	0.6238508342632493	0.37614116573674994	15.062601000000013	9.243403000000006	786.9262508481685	792.8366274710219	
64	0.018462067132303077	0.010981263607663834	0.6290239410492624	0.3709660589507378	12.857121000000005	7.718106999999995	696.4074449444452	702.8432497161366	
65	0.019856593106342378	0.01073142496268228	0.6518216872330428	0.34816331276695667	15.766053	8.586081000000004	793.9958740940397	800.0876891799041	
66	0.019288295863714642	0.011537513392764804	0.627818597888563	0.37217540211143696	16.70653400000001	10.043598	866.1487835961977	870.5166926435256	
67	0.020860811029747323	0.010296297132177959	0.6721390114683996	0.3278509885315999	16.12857300000001	7.987792000000004	773.151771376521	775.7926852204546	
68	0.02021319597405467	0.009938606771231104	0.6731035221738315	0.3268814778261679	13.049015000000002	6.467389000000001	645.5691132045375	650.7339659237649	
69	0.0023846807347075684	0.0012121372295057862	0.23438286904761904	0.10738913095238097	0.295773	0.13737300000000002	124.03043967068842	113.33122740237084	
70	0.01477031818925663	0.009933262522021737	0.6017994921440417	0.384558507855959	4.117132999999999	2.6756809999999986	278.74369036915164	269.36577927625456	
71	0.018368473481236988	0.016442397424732278	0.5327265035789428	0.46676749642105747	7.18401900000001	6.365007000000005	391.10593525032635	387.1094242270234	
72	0.016967316415424955	0.014760310172025086	0.5424979318086818	0.4550700681913178	5.693390000000003	4.812212000000005	335.55041119078516	326.02377212373847	
73	0.016696440103253208	0.013692850564823233	0.5516022348387776	0.448386765161222	14.373376000000002	11.851930000000007	860.8647059560577	865.5560756974498	
74	0.014270999338301872	0.01497735322834798	0.4897836926353679	0.5102133073646327	15.958123	16.67658299999999	1118.220428836407	1113.453274803978	
75	0.01461184808772399	0.014332949398151279	0.5062138729669095	0.4937731270330901	15.250051000000004	14.950110000000002	1043.6770837230504	1043.0588697904932	
76	0.013965834776706312	0.011447830042897959	0.5538833418429947	0.44585265815700514	8.132339000000007	6.624416000000004	582.3023922325057	578.6612812364104	
77	0.017290746241047993	0.014266213821928967	0.5496121218535044	0.4503808781464953	16.352970999999997	13.494109000000002	945.7643280414508	945.8787852497946	
78	0.01948019461151703	0.01190387978944278	0.6228024369410934	0.3771865630589064	15.612895000000007	9.589616000000007	801.4753092235225	805.5874361655408	
79	0.019682849134115603	0.011876363196912937	0.6260555226207208	0.3739374773792798	15.642461000000003	9.471716999999998	794.7254431213145	797.5267211819536	
80	0.019799734100250696	0.01184216772732968	0.6279848572904208	0.37201614270957956	15.918057000000006	9.559185000000003	803.9530692383621	807.2158088032357	
81	0.019820421185694236	0.011916652630094143	0.6266286619225806	0.37335933807742017	15.302454999999979	9.253620999999999	772.0549859477666	776.528551032111	
82	0.019806245339091522	0.011838253000531061	0.6283069199466946	0.37168808005330517	15.196818000000002	9.118309000000009	767.2740461316054	770.2410988843509	
83	0.019962694093469322	0.011999236749932638	0.62703574495039	0.37296225504961	16.192628999999986	9.771356	811.1444739964887	814.33146154524	
84	0.01963863846067287	0.011933924976667676	0.6245329103406507	0.37546008965934935	15.535967999999995	9.461869000000002	791.0919095084605	792.8547412941799	
85	0.02001244264243915	0.011827616339211502	0.6312998295092878	0.3686921704907114	15.56309	9.236019000000008	777.6706860858814	780.8859143816069	
86	0.019694304126975183	0.011814623805031094	0.6271247829138323	0.3728702170861672	16.183213999999985	9.769213000000008	821.7205287204804	826.8746564609128	
87	0.01979834333171983	0.011881248849980167	0.6270536028805425	0.37294739711945796	14.792591000000002	8.929298000000001	747.1630707757307	751.5454067789268	
88	0.01945681185804274	0.01130589848203037	0.6352852558771285	0.36470474412287157	14.185227000000014	8.300806	729.0622484040907	734.2013563268171	
89	0.018818295755539796	0.009862300057886861	0.6593175062230855	0.34065249377691426	11.609287000000016	6.117509000000001	616.9148976512622	620.2923216788402	
90	0.01748779413023015	0.013148529398218502	0.5730338148768793	0.4269621851231205	12.558396000000004	9.445539	718.123504112564	718.3722767718631	
91	0.017879862455470408	0.012376372080827027	0.5936438495503293	0.4063521504496712	12.77056000000001	8.844092999999999	714.2426308818059	714.5949509469668	
92	0.018346177314985633	0.012239870953912135	0.6019199317432268	0.3980590682567742	12.612857000000005	8.447095999999997	687.4923742123378	690.1294982444334	
93	0.01846388238102398	0.011894996967635053	0.6108999375359121	0.38908706246408825	12.114189999999994	7.831987999999999	656.1019914452119	658.427069910985	
94	0.01842896852579587	0.012193222721044675	0.6042041506015952	0.3957848493984058	12.551930999999994	8.321555000000007	681.0978586474052	682.4737963358585	
95	0.01839055051487004	0.012135071091921289	0.605120360579958	0.3948546394200428	12.566791000000007	8.305568000000001	683.328701326199	684.426810282907	
96	0.018455541425232178	0.012068986336578451	0.6069863825335677	0.3929986174664329	12.391234999999993	8.132891999999986	671.4099962983939	673.8670318443376	
97	0.018664872666913235	0.011943191470919642	0.6122208163724999	0.3877561836274998	12.308089999999996	7.927676000000005	659.4253397623359	663.7820401107211	
98	0.018458538396746743	0.011991405028295918	0.6080163996252498	0.39197660037475157	12.618247000000002	8.236181000000002	683.5994664790971	686.8403644581451	
99	0.0185422805519349	0.011868749691202477	0.6124798134095961	0.3874991865904042	12.370873999999997	7.9632190000000005	667.1711155135708	670.940006924454	
100	0.018572432114966394	0.012096790828348747	0.6084282566983095	0.3915577433016909	12.759862999999992	8.302461999999988	687.0324210105791	686.335914856296	
101	0.01683443242839589	0.010512369310433423	0.619875491191156	0.3798365088088435	8.202177999999998	5.086116999999996	487.2262866531083	483.82213845475115	
102	0.0195669733762156	0.01202618447407155	0.6219286116283658	0.3780493883716338	16.507424000000007	10.194728000000007	843.6370655088338	847.7109279322829	
103	0.01803066666231415	0.01300777758989236	0.5828518874908194	0.4171391125091803	16.351620999999994	11.829125000000003	906.8783371264068	909.3886267852378	
104	0.019018463641351714	0.012042895571737093	0.6138869904985008	0.38610300950149873	15.343044000000003	9.770216000000003	806.7446608378885	811.2846235193856	
105	0.01936859260923282	0.011758435199100933	0.6241675055714073	0.3758124944285929	15.74089599999999	9.604886000000006	812.7021058048615	816.8506980192747	
106	0.019273059425338638	0.012042060301507545	0.617571096681409	0.3824269033185906	16.09012199999999	10.082131000000004	834.8504326638467	837.2430254927242	
107	0.019392206373976352	0.011586680390176391	0.6289624994576531	0.3710205005423472	14.737697999999993	8.83024300000001	759.9804640990959	762.1029235851375	
108	0.019294045379244725	0.011537934769793071	0.6275637884322788	0.37241821156772154	15.989107000000006	9.641549000000007	828.7068204576757	835.6390630013004	
109	0.019402353353428194	0.01189710575139146	0.6211465733713367	0.3788454266286631	15.599560000000004	9.644288000000008	804.0034997735842	810.6415292536199	
110	0.019323063403287738	0.011943666133645638	0.619995274299737	0.37999272570026293	15.244708000000017	9.464457000000003	788.9384660098043	792.4247793010862	
111	0.019450431151634688	0.011713263623133732	0.6262436797960913	0.37374132020390843	15.454697999999993	9.373469000000005	794.5684020840392	800.2440055636906	
112	0.01944038140961524	0.011753656536316074	0.6254329938916626	0.3745500061083372	15.491544999999991	9.429144999999998	796.8745403491853	802.230775662546	
113	0.019273166508905187	0.011581357479965517	0.6266823600608881	0.37330363993911164	14.648958999999989	8.849065000000014	760.0701728608749	764.0783919594857	
114	0.018691393845181453	0.010360823495781702	0.6463052920604913	0.35366970793950797	11.116187000000004	6.178583000000001	594.7222070260801	596.3409185105357	
115	0.019440358220373856	0.01161369851601146	0.627937333232925	0.3720496667670746	17.27002600000001	10.38791300000001	888.3594532687521	894.4534754091045	
116	0.019740396335611195	0.011140592142230553	0.6409472740961714	0.35903872590382896	16.528160999999972	9.404011	837.2760464886701	844.1212890607754	
117	0.020982441142216	0.010033304032147588	0.6782813207927264	0.32170267920727325	15.791656000000016	7.627701000000004	752.612905856207	760.2382002538924	
118	0.019281492739228714	0.009818445273570278	0.6674364511271278	0.3324985488728721	10.480627000000007	5.316217000000002	543.558900845726	541.4520172873426	
119	0.0007572279221527407	7.003009868467152e-05	0.07854758333333334	0.012818416666666665	0.083254	0.013726	109.94576079988609	196.00143735060027	
120	0.018209786650326555	0.01287661746721718	0.5908799998169014	0.40785800018309765	6.847933	4.826187999999997	376.0578381008762	374.80246751812564	
121	0.01824348133771484	0.016138252371746792	0.5358774363735006	0.4634515636264994	6.962853000000001	6.084053	381.6625166604391	376.99577747658356	
122	0.0163944157217904	0.014689005163716686	0.5323184100564287	0.4651255899435702	5.411506000000004	4.786400000000003	330.08227263673564	325.8491604198554	
123	0.016392673552726385	0.013868628104962108	0.5435342437042837	0.45645175629571644	15.774375999999991	13.365415000000002	962.2820798122	963.7157257982815	
124	0.014081494085801567	0.014699128114704649	0.49046985968446494	0.5095241403155352	16.09190599999999	16.787979000000004	1142.7697872078454	1142.1071283272727	
125	0.014084787339947143	0.013418183677216877	0.5147753013972254	0.4852156986027752	12.462948999999993	11.809293999999996	884.8517694443773	880.0963143805625	
126	0.01527837829649939	0.013308487364722807	0.5378631026318342	0.4621318973681652	11.821165000000002	10.257284000000002	773.7185695099911	770.7325196993673	
127	0.01766635405620361	0.013611952907598998	0.5661271127717229	0.43385788722827756	16.829661999999992	13.017987999999997	952.6392342448379	956.3644605861504	
128	0.01976345998347469	0.011610041361120538	0.6320978500660955	0.3678751499339052	15.099586999999993	8.929209999999994	764.0153602975179	769.0937286323497	
129	0.019794533655189715	0.012035891039950428	0.6237433515048655	0.3762406484951341	15.770192	9.658126000000003	796.6942932179352	802.4437881617597	
130	0.020125726130965263	0.011973693585015648	0.6286498796358578	0.37133212036414304	15.644819999999998	9.388589	777.3543124950417	784.1013245694921	
131	0.019622233553524448	0.011649526199717338	0.6295497286061579	0.3704382713938422	15.135372000000006	9.038381000000003	771.3378784690627	775.8582490865	
132	0.01977263867376827	0.011772165989293783	0.6289031594496817	0.3710968405503182	15.993442000000007	9.567299000000004	808.8673577602972	812.705071326806	
133	0.01989218043520994	0.011963332827567594	0.6268413448539027	0.37315065514609763	15.88467600000001	9.584273999999997	798.538704780875	801.1374537632661	
134	0.019777270913494238	0.011840040145792607	0.627506187342735	0.3724738126572648	15.100097	9.088416000000004	763.5076177116554	767.6001000072284	
135	0.019924735166309555	0.011562483342778799	0.6353401764021405	0.3646428235978601	15.083232999999979	8.789434	757.0104633312264	760.168359982056	
136	0.019996006562931275	0.012058089902057229	0.625829550722325	0.37416044927767456	16.099100999999994	9.761097000000003	805.1158089658068	809.5060726271964	
137	0.01966429968142857	0.011682671500659183	0.6295139999947165	0.3704860000052835	15.280006000000009	9.137599999999996	777.0429787759392	782.1498703857603	
138	0.01903686063035849	0.01122595161974069	0.6309081171686922	0.36909288283130753	12.771575000000023	7.577380999999994	670.886615602623	674.9878546309844	
139	0.019216370727902117	0.010227836938669523	0.6561681053972255	0.3438148946027743	12.292223000000002	6.569207000000006	639.6745344921832	642.2870289575181	
140	0.01733698655840613	0.01333397924533764	0.5676918047047327	0.4322981952952669	12.666868999999988	9.750276000000001	730.6269147367045	731.2352764767714	
141	0.01789644854881268	0.012587460843144027	0.589337321028109	0.4106436789718908	12.648769000000001	8.907423000000005	706.7753674982163	707.6425588129304	
142	0.018391435259264684	0.012093061814543655	0.606057544273469	0.39392745572653115	12.883935000000003	8.471406999999992	700.539942553408	700.5179606220073	
143	0.018459718959094484	0.01204859335148548	0.6081874141152748	0.39179958588472513	12.334899000000002	8.032068999999998	668.2062184875795	666.6395624523022	
144	0.018558918014009402	0.012104034200954218	0.6075750494489381	0.39240895055106184	11.93559999999999	7.8132220000000006	643.1193882633821	645.5056116236062	
145	0.018757435987535046	0.012079066871506948	0.6110655857361679	0.38892941426383243	12.713434000000008	8.210029999999994	677.7810148705034	679.6907482453349	
146	0.018472352022861366	0.012283526201660925	0.6027153342839843	0.39727666571601533	12.055192999999985	8.051701000000003	652.6073661372677	655.4877539082619	
147	0.018465358116259326	0.012091150842680769	0.6077669686495687	0.3922250313504313	12.335357	8.053064999999998	668.0269574159156	666.0296529899653	
148	0.01854368497635504	0.011991477789534265	0.6096683191622174	0.3903176808377829	12.608180999999998	8.158610999999981	679.917773413247	680.3674362071142	
149	0.018296317017553156	0.01221030646693584	0.6024582594015165	0.3975477405984835	12.298456999999983	8.208565000000005	672.1821111976287	672.2652721475822	
150	0.018487281713344312	0.0118158811081939	0.6125867384656426	0.3873932615343578	12.238464000000002	7.845060999999997	661.993698682384	663.9421070816057	
151	0.01824042847503374	0.010404809447265786	0.6402019602625029	0.3597720397374967	11.373772000000002	6.505020000000003	623.5474136787767	625.1935735074337	
152	0.018419324862527044	0.012983271781714194	0.5891464826953063	0.41083951730469237	15.423775999999993	10.871293999999999	837.3692366639721	837.3308502492621	
153	0.01875468577603625	0.012756939673356239	0.5967334266404835	0.4032495733595168	16.415988000000006	11.230221000000002	875.3006153254506	880.3224979933944	
154	0.019038263703930833	0.01177134164420783	0.6199083834794619	0.380091616520539	15.106047999999998	9.382873999999992	793.4572309175993	797.0946969003231	
155	0.019345938322636064	0.011855123955871103	0.6222857324074851	0.3777132675925151	15.510702999999992	9.539282999999996	801.7550113788699	804.6548509748634	
156	0.019483781210685603	0.011731410271749097	0.6264520534283116	0.3735369465716882	15.794686000000006	9.552305000000002	810.6581483956325	814.250356839306	
157	0.01910192323411359	0.011859436010549444	0.6189050177763915	0.38108898222360876	15.228737000000013	9.504539999999997	797.2357973255508	801.432714974416	
158	0.01945555147649056	0.011633614156166695	0.6279006565536953	0.372108343446304	15.655087000000004	9.437454000000002	804.6591235883027	811.2228816697894	
159	0.019399468144019532	0.012086817539680344	0.6179951579947364	0.3819848420052632	15.643558999999998	9.789163000000002	806.3911280383527	809.9040932704353	
160	0.019086409853908783	0.011819921672148173	0.6196741848256012	0.38031981517439867	15.538697	9.659871	814.1236156477992	817.253385253982	
161	0.019543989549911697	0.011885003267567683	0.6234264356730824	0.37655456432691725	15.214685999999995	9.333785999999995	778.4841452736418	785.3414752918443	
162	0.01941912978372218	0.012028271679961663	0.6199448924576433	0.3800441075423569	15.86321099999999	9.854391000000009	816.8857810146111	819.2690739116575	
163	0.019227001504421203	0.011670587165261226	0.6242745044656174	0.375727495534383	14.82004	9.041747000000004	770.7930951475802	774.746537767504	
164	0.018624658829036432	0.009753801212153301	0.6580562054205716	0.3419217945794285	12.309666	6.516231000000004	660.9337713509598	668.0709251979358	
165	0.018754117398770392	0.012234744352074101	0.6066581653242261	0.39333883467577324	16.681923	10.947047999999995	889.50722901488	894.7508574745325	
166	0.020285730579327265	0.010699097978227054	0.6569294906958265	0.3430685093041735	16.448460000000004	8.736088000000002	810.8389261938765	816.5256564411477	
167	0.02088294688373621	0.010209149143422046	0.6741354098007547	0.32584659019924506	15.852534000000013	7.798265999999995	759.1138400273422	763.8507274648416	
168	0.015002041034981503	0.007351146450214658	0.673562740622882	0.31803825937711755	4.995492000000004	2.3977780000000006	332.98749072553534	326.17742228900687	
169	0.0026477423535510632	0.001991590693797127	0.23733772499999997	0.13834427500000004	0.3120320000000001	0.183923	117.84832447217276	92.34979886822833	
170	0.019965066686389078	0.014388657784385285	0.5853859750734719	0.41443802492652754	8.70449499999999	6.285014000000003	435.9862722589435	436.8033554054335	
171	0.0175872123436131	0.015656994368962136	0.5345881851509976	0.46432881484900307	6.304568000000008	5.538624000000008	358.47454825832864	353.74758842473483	
172	0.017955875911147962	0.013271120810236035	0.5805436945096528	0.4187003054903477	7.011068000000002	5.136382999999999	390.4609295972667	387.03460494748106	
173	0.014966550525826138	0.014659909881598732	0.5070310756695016	0.4929669243304985	16.127911999999995	15.746199999999986	1077.5971371739815	1074.099372177231	
174	0.014436685635270967	0.01463033120874118	0.4978497463879466	0.5021392536120531	16.133915000000002	16.318195	1117.5636435957608	1115.3674354446857	
175	0.012694868197257455	0.011779496860980837	0.5228406095312474	0.47698539046875177	7.846504999999997	7.186599999999996	618.0847944285962	610.0939696164232	
176	0.016747216593157702	0.014694360685002837	0.5341030202583482	0.46589297974165156	15.941321000000004	13.980911	951.8788337945687	951.4473817339336	
177	0.018182694481916506	0.013087194642095937	0.5834598545381602	0.4165231454618405	16.427373000000006	11.863734000000012	903.4619712902153	906.5146751802274	
178	0.019613172567872227	0.01189738859466388	0.6246879612502686	0.37530803874973134	15.574038999999983	9.516240999999992	794.0601626843057	799.8596435076633	
179	0.019814607670697745	0.011882633365277121	0.6270159665586099	0.3729730334413912	15.257538999999985	9.217579000000004	770.0146908567436	775.7185395398284	
180	0.019936271326627446	0.011792616823547706	0.6308839761095324	0.3691110238904677	15.824520999999992	9.390172	793.7552986081362	796.2755120856244	
181	0.01972433284429985	0.011819085417711588	0.6272879359562061	0.37271306404379295	15.628178000000007	9.442877000000001	792.3298660272003	798.9515826537051	
182	0.01977577712187087	0.011833298578676647	0.62807604502336	0.3719119549766405	15.706720999999986	9.438566999999997	794.2403933461234	797.6277229248736	
183	0.019744146661685204	0.011731099117332895	0.6292023286846908	0.370782671315309	16.123058999999998	9.656225000000006	816.5994345700358	823.1304589126497	
184	0.019890832494882146	0.012050304755619006	0.624959595790457	0.37503540420954273	15.863420999999999	9.654847999999998	797.5242365588073	801.2119357809588	
185	0.019824683921435087	0.011726444407050611	0.6301655660462414	0.36982143395375905	15.290818999999997	9.106335	771.3020323853472	776.5640362840717	
186	0.01991459853309939	0.011844285000806181	0.6296263170548942	0.3703646829451061	16.472485999999993	9.825043	827.1563181462897	829.5176111796752	
187	0.019833346099980005	0.012039740997855531	0.6246762450375111	0.375319754962489	15.639489999999988	9.519877000000001	788.545206701947	790.7044679528939	
188	0.017989288258135665	0.009922102637361952	0.6480406795820285	0.35182932041797116	9.511760999999998	5.258710999999998	528.7458215973775	529.9996575522387	
189	0.019751771100272784	0.01097207765984196	0.6454083648094517	0.35457963519054775	13.882387999999999	7.793011000000007	702.8426934234913	710.2584616697159	
190	0.0172260313078664	0.013521343491190487	0.5625015694640086	0.43748843053599146	12.895929999999996	10.151089000000013	748.6303588749994	750.7455902302694	
191	0.01808849229844731	0.012189164472476963	0.6002367736325911	0.3997552263674087	12.52971699999999	8.434375000000008	692.6899596311586	691.9567800602543	
192	0.018489645329994094	0.012181694407257188	0.6056777092157651	0.39431429078423397	12.916810999999997	8.513412000000002	698.5970130560705	698.8692800344899	
193	0.018357715697956675	0.012071396015222741	0.6057024185063167	0.3942825814936826	12.20055699999998	8.036965999999993	664.6010430022062	665.7859612811066	
194	0.018411652037253656	0.012075959735425551	0.6067736520148042	0.3932323479851962	12.379607999999996	8.163141000000003	672.3789899435108	675.9827938191066	
195	0.018397012498172754	0.011770446497860607	0.6123528486461634	0.3876371513538364	12.862034000000003	8.24154999999999	699.1371018135417	700.1900906221332	
196	0.018229835645449822	0.012177683445285269	0.6023590086399585	0.3976359913600415	12.512201000000003	8.353385000000005	686.3584095517095	685.958461437435	
197	0.01829021019266187	0.01207556694298632	0.6053987992468628	0.3945792007531377	12.340462000000004	8.157025999999991	674.7031264272218	675.4983876543967	
198	0.018584389998168166	0.012109682927108761	0.608386728403753	0.3915882715962466	12.707240999999993	8.292587	683.7588428381306	684.7897711207778	
