33.4492	40.6107	112.923	95.4578	14855.7	978023.0
4.97978	2.0	114.0	105.0	2148.03	1428440.0
4.82616	2.0	114.0	105.0	2078.66	666532.0
4.98353	2.0	114.0	105.0	2150.6	799874.0
5.58973	2.0	114.0	105.0	2428.71	833206.0
4.93599	2.17045	114.0	105.0	2155.62	241035.0
36.3583	41.9299	115.724	105.794	5694.55	7987.22
25.5338	17.9046	116.292	107.245	881.027	1460.14
25.1338	19.0212	114.361	106.287	1926.76	3268.92
28.4831	28.4907	114.608	106.383	1428.85	8522.46
22.6953	16.7648	116.299	107.347	849.369	1386.96
31.3518	35.297	113.319	104.708	2851.25	16392.3
22.7407	12.9909	115.56	107.212	822.431	2462.94
20.0561	14.941	115.741	106.756	1418.79	1929.8
25.8531	30.4487	114.799	106.821	1274.56	5709.16
					
