33.5617	32.8531	123.045	119.571	14807.8	781067.0
5.4546	2.0	123.509	112.385	2341.79	1538340.0
5.46706	2.0	123.149	113.0	2348.21	666538.0
5.67811	2.0	122.035	112.68	2445.41	799866.0
6.58959	2.0	121.686	115.0	2859.65	833199.0
5.75753	2.0	120.974	108.574	2611.69	212645.0
36.3691	40.3931	124.819	111.704	9172.55	11841.0
33.0	33.8801	131.341	115.879	1434.95	3212.33
32.9966	32.2363	135.747	119.207	1878.13	4471.65
32.989	32.6147	136.314	120.844	2385.17	4225.9
25.8848	21.9625	137.122	122.579	3645.0	5970.11
21.8521	21.5553	131.937	113.26	1179.32	9234.51
32.9947	20.8417	136.909	118.885	1746.25	5837.27
32.7561	24.4155	132.084	117.703	1746.56	3382.35
33.0	25.9496	134.249	119.809	2889.93	4465.92
30.449	27.9861	135.566	121.258	3512.45	14880.8
30.1049	27.6258	130.113	113.156	1575.91	8851.52
32.1227	16.7433	133.542	114.78	1780.65	4922.9
32.7006	22.1385	133.492	117.536	2628.57	3896.61
31.4354	23.7924	135.654	119.485	3941.92	6166.49
22.3362	20.2348	130.09	112.999	1107.31	7199.29
32.9904	25.3181	128.928	114.231	1615.16	4121.14
32.9842	23.3252	133.531	116.471	2774.42	4050.87
					
