33.9591	33.0	125.101	119.328	2543.23	6525.9
28.298	23.2403	126.642	119.946	1890.57	4184.35
28.9385	27.5446	127.905	120.872	1999.6	4805.52
31.5673	30.6914	127.72	118.964	2363.68	5015.31
29.569	29.5689	127.632	118.923	2153.2	4560.79
29.3161	25.8336	127.683	119.199	2127.3	3716.5
28.725	25.9752	127.74	119.356	2052.46	3762.65
30.1428	27.6798	128.119	119.985	2219.89	4160.18
31.8196	27.7351	128.139	119.741	2393.39	4240.44
30.5631	28.0175	128.223	119.519	2262.12	4245.99
30.0829	26.663	127.784	119.833	2214.04	3888.77
30.8488	26.3089	128.824	120.097	2325.04	3845.83
31.0829	26.3925	128.177	120.604	2352.07	3872.23
32.0063	30.7424	128.623	121.209	2451.21	4769.58
31.6621	27.9568	127.806	120.487	2339.38	4166.89
30.1783	25.0453	128.751	120.382	2155.15	3592.65
31.9723	27.473	129.178	120.418	2425.49	4037.32
32.4712	26.2967	128.484	120.417	2473.08	3832.53
31.8295	25.4199	128.869	120.181	2402.98	3544.31
31.2765	26.2016	128.779	120.493	2324.62	3747.07
31.5028	28.0029	129.596	121.557	2340.57	4046.83
31.9097	30.1523	128.552	121.419	2377.25	4464.41
32.9229	29.0827	129.476	120.94	2515.4	4412.38
31.9554	30.7569	128.969	120.521	2419.72	4543.05
31.6527	31.4897	128.917	121.134	2356.26	4870.11
30.6727	29.9528	129.868	121.746	2266.92	4592.91
32.6979	26.642	129.417	120.82	2513.42	3781.93
31.197	32.8688	129.398	121.554	2358.14	5000.93
32.3257	29.6863	128.863	120.166	2460.58	4416.52
31.6762	26.4799	128.279	120.414	2853.78	4487.66
22.2483	16.6235	126.314	118.279	1997.11	2963.01
16.9107	13.8744	122.743	115.077	1580.88	3281.75
31.704	14.9503	115.165	109.023	1481.25	5293.85
31.4018	18.6811	118.224	110.498	1241.02	3814.57
30.6116	28.4737	117.802	121.689	1105.88	15171.6
32.995	35.6856	131.226	129.645	1386.04	7462.04
32.9973	40.7644	131.122	129.692	1326.01	9445.45
32.9888	31.503	130.946	128.831	1325.48	6278.01
32.9818	30.7257	130.842	127.052	1347.02	5458.89
32.973	37.9998	130.312	127.734	1306.53	7557.03
32.9469	31.0005	131.34	127.705	1332.72	5963.37
32.9959	30.062	131.487	128.098	1348.28	5752.32
33.0	32.1228	131.083	127.829	1323.31	5960.41
32.9865	39.0799	128.948	128.929	1660.65	7842.49
33.0068	52.8769	132.946	131.582	4506.2	12352.6
30.7989	52.6353	118.782	133.345	18839.6	60343.0
32.9987	52.0348	122.51	133.832	1575.78	8709.87
32.9875	52.568	145.818	135.645	2881.95	6335.55
32.9906	48.8061	147.966	137.827	2171.28	5266.88
32.9779	48.2157	148.011	139.204	2676.45	5656.62
32.9448	46.5634	147.632	136.691	2632.67	5393.19
32.9933	45.3248	147.983	137.706	2903.86	5565.4
32.9999	48.3801	134.462	132.228	2369.26	8442.79
32.8292	42.088	128.361	119.972	2269.46	5292.84
32.976	44.4931	128.812	118.327	2586.42	4490.88
32.9929	42.0918	128.4	117.918	2732.08	4049.62
32.7927	41.5755	128.536	118.523	2711.52	4052.42
32.9307	41.9171	128.161	118.021	2616.74	4085.94
32.8212	41.6218	128.351	119.341	2559.12	4286.81
32.8479	38.5309	128.252	118.366	2581.99	3970.6
32.8215	38.2656	125.496	117.539	4397.61	6352.27
32.9886	40.0488	131.438	121.248	1913.45	3711.66
32.99	40.217	131.775	122.615	1903.42	3732.28
32.9962	41.4189	131.41	121.741	1876.72	3789.79
32.9913	40.7736	131.001	124.169	1695.08	4691.74
32.992	35.7342	131.77	125.915	1568.43	5386.2
32.9898	33.5605	131.804	127.303	1556.7	4774.02
32.986	36.6075	131.853	127.434	1595.87	5695.66
32.9876	36.2522	131.955	127.599	1522.17	5479.5
32.9999	32.9767	131.073	126.083	1531.82	4926.55
32.9896	37.4199	131.627	127.943	1556.37	5808.2
32.9897	41.4521	131.605	127.687	1547.09	6506.82
32.9876	41.1743	131.911	127.791	1581.12	6565.23
32.9963	35.1325	131.916	127.513	1593.24	5340.04
32.9978	39.3692	132.282	127.879	1604.17	6402.71
32.9978	35.9878	132.152	127.634	1636.35	5365.43
32.9918	38.3264	132.011	128.489	1615.5	6228.0
32.9779	37.4969	131.088	127.488	1524.83	5739.9
32.9949	36.9529	131.353	127.269	1555.66	5564.66
32.996	37.3102	132.084	127.514	1545.73	5888.9
32.9901	36.3146	131.381	128.302	1536.03	5344.23
32.9939	34.507	132.081	127.513	1549.21	5264.1
32.9961	40.3738	131.72	127.501	1541.97	6175.69
33.0	40.925	131.906	127.242	1469.58	6456.88
32.9982	36.5672	131.439	127.893	1563.36	5553.17
32.995	32.4952	131.825	127.17	1578.24	4896.66
32.9961	34.4337	131.114	127.054	1563.09	5260.09
32.9909	38.1182	131.957	127.462	1616.54	5927.99
32.9917	38.6088	131.435	128.153	1565.29	5875.03
32.9699	38.108	131.531	127.963	1559.25	6093.74
32.9946	35.586	132.061	127.853	1525.45	5365.93
32.9957	34.6134	131.672	127.508	1618.15	5177.81
32.9948	35.7624	131.507	128.499	1628.78	5574.81
32.9856	32.3513	131.896	128.171	2036.52	5169.53
32.9998	33.2425	125.049	125.091	1990.62	6915.11
32.9997	45.3098	130.765	128.154	1933.92	8430.56
32.9423	34.3836	134.283	127.677	2212.9	5147.92
32.9623	43.9587	133.602	125.86	2270.44	6018.2
32.9062	41.108	133.263	123.043	2393.07	5105.95
32.9295	33.8445	133.091	124.78	2243.81	4472.71
32.9291	35.2316	133.368	125.712	2186.71	4950.84
32.9912	36.4039	133.331	125.811	2184.91	5170.05
32.9099	35.4414	132.415	126.747	2075.74	5213.98
32.9171	35.2712	132.946	127.088	2118.6	5151.55
32.9965	38.6029	133.347	126.063	2174.97	5748.26
32.9086	34.5835	133.252	126.791	2139.14	5088.75
32.9993	36.087	133.188	127.414	2154.85	5405.77
33.0	37.0066	132.828	127.612	2135.64	5451.84
32.8459	43.3114	133.297	126.93	2143.31	7031.48
32.8836	37.3514	132.852	127.061	2119.85	5632.92
32.8793	37.6035	132.176	127.679	2061.38	5702.34
32.7825	36.1833	133.392	126.368	2133.62	5462.95
32.92	39.3874	132.652	127.539	2115.02	5910.74
32.9944	31.8047	133.088	126.778	2154.18	4592.05
32.8969	30.5906	133.383	126.985	2155.04	4273.66
32.9993	32.3517	133.338	126.551	2159.55	4624.73
32.9343	35.243	133.385	126.529	2181.76	5135.91
32.974	34.5458	133.602	127.136	2130.37	5211.0
32.9828	34.0523	132.682	126.711	2088.01	5059.1
32.9173	37.6147	133.672	126.95	2168.57	5544.4
32.99	38.1835	133.256	126.814	2166.62	5767.12
32.9692	32.1528	133.498	127.718	2150.0	4655.68
32.8925	31.8791	133.092	127.348	2148.5	4447.6
32.8236	34.6048	133.139	127.214	2148.32	4960.35
32.9964	34.1494	133.56	127.659	2426.18	5124.03
32.7138	32.5475	133.431	129.041	2520.96	5196.42
32.4268	41.4036	122.386	122.213	1410.47	7404.96
32.9847	35.9123	131.561	127.078	1635.25	5001.98
32.9827	40.2641	131.791	124.454	1665.43	4939.21
32.9861	40.0107	131.336	123.341	1733.77	4568.47
32.9938	39.2601	131.455	126.617	1620.24	5719.87
32.9948	36.1858	131.713	125.98	1603.51	5148.09
32.9933	36.0	131.721	127.131	1632.36	5225.9
32.9894	35.5732	132.298	126.411	1665.46	5456.58
32.9916	34.52	131.252	126.797	1570.11	5116.69
32.9814	37.0015	131.503	126.451	1588.87	5687.05
32.9921	41.2701	132.099	127.095	1615.24	6678.1
32.9931	34.6494	131.474	127.142	1578.46	5066.94
32.975	41.2132	131.702	127.053	1595.38	6679.28
32.9951	35.263	131.41	126.878	1513.47	5163.53
32.995	34.9935	131.852	127.823	1608.4	5200.16
32.9797	38.7662	131.578	127.206	1624.64	6022.17
32.9873	35.6452	132.057	127.296	1603.3	5424.46
32.99	39.6162	130.914	126.483	1542.94	6304.01
32.9996	39.9627	132.044	127.87	1550.22	6205.57
32.9944	34.5505	132.1	127.352	1562.01	5021.56
32.9904	36.1018	131.765	127.736	1598.96	5562.54
32.9932	35.5547	131.384	126.647	1624.94	5340.46
32.9979	35.4819	131.679	127.311	1576.85	5283.38
32.9936	36.3504	131.26	126.957	1569.24	5383.8
32.9911	34.1556	131.799	127.505	1568.99	5078.12
32.9975	36.8569	131.421	126.58	1583.86	5725.23
32.9977	34.0292	131.895	127.086	1571.7	4962.31
32.9941	39.7991	131.542	127.312	1627.27	6388.24
32.9899	37.8878	131.792	127.372	1579.29	5764.63
32.9899	36.1677	131.038	127.536	1673.37	5608.08
32.9958	34.9616	131.805	127.036	1559.46	5185.72
32.9928	36.5512	131.297	127.114	1605.26	5557.61
32.9885	36.0375	131.882	128.747	1873.95	5725.62
32.97	31.9518	130.707	128.652	2341.27	5655.99
33.8972	44.1353	122.499	122.684	1290.99	9369.35
32.9954	40.398	131.265	124.807	1502.56	6503.93
32.9982	42.7959	130.839	121.983	1645.24	5442.63
32.9862	32.473	131.157	124.276	1526.45	4688.42
32.9942	36.0063	130.23	125.267	1440.34	6177.67
32.9927	32.7456	130.55	126.24	1485.18	5860.83
32.9911	32.9324	130.184	126.067	1494.71	6270.64
32.9991	32.1005	130.937	126.782	1517.45	6137.84
32.9921	30.9244	130.529	126.65	1493.64	5763.27
32.9895	43.5045	124.191	128.429	2257.78	9815.84
32.9373	53.1447	130.257	131.371	6326.24	16209.2
32.978	53.1765	134.028	136.34	13045.1	33692.9
32.979	53.7902	122.027	132.899	1582.42	8627.93
32.9644	50.8675	147.11	136.641	2767.48	6266.29
32.9907	47.7945	147.843	138.196	2155.07	5001.13
32.9611	48.0394	148.274	138.897	2740.86	5712.59
32.9412	45.8818	147.852	136.721	2628.3	5295.61
32.939	47.6231	147.975	138.261	2919.48	6014.66
32.9542	49.1305	132.59	129.879	2163.56	8599.73
32.9487	41.0319	128.524	119.464	2365.18	4848.09
32.9896	40.3604	128.83	118.631	2661.67	3879.74
32.8511	43.179	128.322	118.123	2682.36	4206.36
32.9785	46.713	128.295	118.793	2725.4	4875.23
32.8352	43.4698	127.993	118.154	2601.93	4334.04
32.9801	43.9665	127.792	118.785	2517.47	4420.41
32.9954	44.4115	128.156	118.825	2590.53	4957.8
32.6798	38.9625	125.584	116.962	4201.85	6314.67
32.9923	41.4608	131.092	121.676	1955.62	4041.69
32.99	41.5333	131.817	122.014	1850.55	4073.35
32.9855	45.3105	131.006	121.264	1831.55	4369.44
32.9911	45.612	131.776	124.15	1678.4	6127.56
32.9974	36.1724	131.646	126.966	1619.74	5328.87
32.9929	38.246	132.064	127.22	1586.56	5992.15
32.9939	37.7172	131.903	127.356	1597.99	5742.44
32.9938	36.7704	132.21	127.173	1558.27	5683.06
32.9985	33.8792	130.506	126.457	1516.59	5031.7
32.9898	42.3558	131.778	127.288	1610.0	6738.05
32.9865	33.1041	131.962	127.618	1553.45	4946.34
32.9947	32.7092	131.499	127.81	1628.65	4809.05
32.9963	35.8172	131.454	128.218	1605.37	5445.46
32.992	39.4715	131.944	128.989	1605.17	5984.6
32.9932	32.3886	132.282	127.855	1568.65	4538.86
33.0	39.2586	131.548	127.696	1549.13	6107.24
32.991	36.0552	131.618	128.225	1518.4	5433.87
32.9954	34.9143	131.156	127.465	1488.79	5364.18
32.9957	32.8594	132.019	127.82	1576.32	4847.97
32.9982	38.924	131.899	128.179	1551.17	6285.63
32.9882	36.9696	131.391	127.576	1549.87	5807.62
32.9857	34.9443	132.048	128.013	1599.93	5285.39
32.9884	34.2429	131.867	127.504	1575.0	5016.6
32.9963	33.3509	131.791	127.842	1573.72	4972.67
32.9826	35.5051	131.94	128.078	1631.57	5392.46
32.9944	33.4981	131.175	127.596	1558.09	5230.11
32.9929	39.662	131.748	128.279	1612.01	6460.93
32.9818	35.7466	131.855	127.667	1609.48	5447.3
32.9832	35.2268	131.87	127.747	1553.0	5255.14
32.9833	35.7888	132.008	128.549	1581.47	5425.96
32.9999	33.5501	131.624	128.008	1609.62	4892.72
32.9987	39.5266	131.956	128.409	1713.89	6639.23
32.9706	31.8266	132.21	128.443	1929.77	5021.38
32.9927	36.657	122.02	124.103	1604.71	7746.66
32.9449	45.919	133.847	128.635	2225.46	7847.85
32.9433	37.0057	133.335	127.761	2171.41	5687.99
32.9854	39.2128	133.137	124.869	2305.05	4950.75
32.9856	42.6085	132.576	123.981	2323.57	5375.99
32.7825	41.1386	132.854	126.704	2116.78	5797.86
32.7923	38.4141	132.792	126.474	2111.05	5385.42
32.9768	36.0412	133.079	126.067	2182.82	5079.25
33.0	37.5795	131.656	127.185	2069.94	5607.0
32.9211	35.3058	133.678	127.171	2147.53	5173.67
32.9318	35.0272	133.134	126.576	2169.94	4985.28
32.9774	35.6522	133.337	127.12	2144.46	5183.01
32.9658	32.9	133.144	127.236	2195.48	4692.99
32.9849	41.4836	132.918	127.97	2129.23	6567.31
32.997	36.7784	133.292	127.177	2174.77	5578.02
32.9217	31.7795	133.277	126.701	2183.49	4446.53
32.9314	36.2415	132.567	127.385	2058.18	5389.23
32.8516	35.8259	132.997	127.352	2114.16	5177.28
32.8073	37.182	132.713	128.133	2061.93	5362.76
32.976	40.49	133.207	126.979	2162.06	6440.15
32.8675	35.1203	133.497	127.776	2131.66	5251.07
32.8652	33.6227	132.842	126.827	2192.91	4674.6
32.8308	39.0966	132.526	127.636	2044.93	5877.11
32.9816	47.5092	132.949	127.889	2144.93	7924.69
32.982	39.5937	132.571	127.741	2057.26	6306.73
32.9567	36.7177	133.25	127.038	2139.49	5524.14
32.864	34.6287	133.366	127.084	2177.34	5118.27
32.9965	36.4669	133.756	128.096	2163.0	5462.8
32.996	38.7978	133.127	127.669	2157.24	5736.29
32.9165	42.2292	133.062	127.813	2140.41	6681.3
32.8781	37.0521	133.395	127.516	2323.51	5698.22
32.7122	32.5461	133.762	127.589	2544.79	5140.7
32.2419	37.7713	122.959	122.125	1428.46	6962.03
32.9986	37.5622	132.321	126.54	1695.37	5519.75
32.9942	42.1139	131.954	124.963	1728.46	5174.06
32.9922	41.5832	131.807	123.936	1765.74	4860.27
32.9986	35.324	131.936	125.95	1606.07	4848.05
32.9973	35.773	131.636	125.432	1711.57	5175.7
32.9758	34.5765	131.643	125.999	1658.5	5041.42
32.9879	35.0615	131.829	127.428	1665.74	5227.93
32.9974	38.6067	131.643	126.691	1534.05	6093.76
32.9906	39.1452	131.252	127.022	1560.56	6208.09
32.9798	37.8657	131.799	127.426	1648.53	5784.46
33.0	32.6769	131.938	127.338	1646.86	4790.67
32.9863	32.4957	131.534	127.825	1594.84	4832.55
32.9937	36.2964	131.66	127.245	1617.85	5495.04
32.9899	41.6144	131.926	127.274	1617.33	6749.92
32.9798	33.158	131.89	127.026	1660.59	4924.77
32.9705	36.8117	131.744	127.498	1594.49	5803.86
32.9888	36.2174	130.738	126.544	1605.97	5869.14
32.986	40.8985	131.696	127.59	1591.84	6475.27
32.9995	32.6839	131.901	126.462	1636.67	4771.28
32.999	37.7757	132.059	127.338	1600.48	5975.88
32.9855	34.2823	131.544	126.813	1597.88	5041.06
32.9865	38.6962	131.889	127.722	1628.84	6011.49
32.9845	36.501	131.812	127.173	1634.75	5562.19
33.0	38.4592	131.477	127.686	1639.76	6064.88
32.9908	33.1401	130.98	127.188	1554.72	5003.14
33.0	34.7836	132.122	128.019	1598.67	5219.98
32.9914	34.5776	132.05	126.823	1571.13	5065.3
32.999	36.9011	131.918	126.885	1597.91	5800.35
32.9967	39.1944	131.752	126.989	1651.48	6096.86
32.9843	34.4143	132.256	126.923	1566.4	5019.11
32.993	37.3154	132.191	128.096	1674.28	5758.38
32.9661	37.0164	132.003	128.261	1849.8	5999.82
32.9761	35.1437	129.933	128.109	2335.19	6541.16
33.9011	38.4682	122.864	121.691	1353.25	8193.07
32.9949	42.4346	131.081	125.119	1484.94	7039.52
32.9947	39.4385	130.912	121.896	1637.72	4650.78
32.9751	34.0129	130.773	125.169	1498.79	4813.82
32.942	38.7578	129.972	125.305	1389.3	7062.09
32.9415	29.7083	130.88	125.849	1536.74	5174.42
32.9936	30.7909	130.02	126.208	1492.52	5656.29
32.9962	31.9389	130.722	127.08	1546.29	5999.16
32.9959	29.9719	130.67	126.462	1558.24	5671.75
32.9695	45.7072	123.013	127.918	2262.75	10645.4
32.9819	52.9779	129.99	131.783	7692.02	18481.3
32.9867	53.5533	134.331	135.957	10833.1	26697.3
32.9907	51.5908	123.504	132.729	1607.68	8173.68
32.978	49.028	147.575	137.819	2700.51	6032.52
32.9973	49.9396	148.175	138.207	2252.58	5530.55
32.9904	48.1875	148.225	139.331	2686.96	5704.76
32.975	46.1949	147.718	136.746	2660.07	5359.43
32.9173	47.4373	148.011	137.946	2870.12	5951.07
32.9414	49.9896	132.034	129.585	2198.75	9215.67
33.0	41.1383	128.64	119.397	2409.67	4807.04
32.9913	41.2545	129.126	118.648	2697.8	4057.71
32.9731	41.8814	128.588	118.044	2711.91	4049.19
32.6563	38.3733	128.446	118.367	2643.06	3548.58
32.9417	39.63	128.403	118.007	2641.11	3748.62
32.8779	41.098	128.349	119.049	2532.58	4227.14
32.8395	42.5319	128.204	119.226	2585.38	4642.67
32.6551	40.1059	125.372	117.435	4188.92	6446.66
32.9907	40.695	130.998	121.936	1898.62	3859.11
32.9965	40.8377	131.258	121.95	1760.9	3817.58
32.9945	45.6789	131.008	121.225	1757.55	4480.13
32.9911	37.6403	131.913	124.504	1666.33	4466.42
32.9982	35.6207	131.596	126.807	1588.39	5178.18
32.9982	36.2926	131.956	128.427	1584.65	5499.83
32.9892	35.5108	132.105	127.531	1608.07	5526.67
